order_id,promised_date,delivered_date,delivery_status
13139,2025-02-17,2025-02-19,Delayed
13140,2022-05-07,2022-05-09,Delayed
13141,2024-08-22,2024-08-23,Delayed
13142,2025-10-27,2025-10-28,Delayed
13143,2023-08-27,2023-08-29,Delayed
13144,2023-09-11,2023-09-12,Delayed
13145,2022-12-30,2022-12-30,On-Time
13146,2024-12-15,2024-12-17,Delayed
13147,2025-06-28,2025-06-28,On-Time
13148,2023-04-08,2023-04-08,On-Time
13149,2024-12-04,2024-12-06,Delayed
13150,2022-12-09,2022-12-09,On-Time
13151,2024-09-17,2024-09-18,Delayed
13152,2024-02-17,2024-02-18,Delayed
13153,2022-05-25,2022-05-27,Delayed
13154,2022-05-22,2022-05-23,Delayed
13155,2023-11-15,2023-11-16,Delayed
13156,2023-04-04,2023-04-04,On-Time
13157,2023-12-23,2023-12-25,Delayed
13158,2023-05-28,2023-05-28,On-Time
13159,2022-11-27,2022-11-27,On-Time
13160,2023-02-24,2023-02-26,Delayed
13161,2025-11-29,2025-12-01,Delayed
13162,2024-10-10,2024-10-10,On-Time
13163,2023-09-13,2023-09-14,Delayed
13164,2022-12-16,2022-12-17,Delayed
13165,2025-08-11,2025-08-11,On-Time
13166,2024-11-13,2024-11-14,Delayed
13167,2023-12-24,2023-12-25,Delayed
13168,2023-02-18,2023-02-18,On-Time
13169,2025-10-27,2025-10-29,Delayed
13170,2023-11-09,2023-11-09,On-Time
13171,2024-09-25,2024-09-26,Delayed
13172,2025-12-21,2025-12-21,On-Time
13173,2024-10-23,2024-10-23,On-Time
13174,2022-06-30,2022-07-01,Delayed
13175,2024-11-19,2024-11-19,On-Time
13176,2023-10-20,2023-10-21,Delayed
13177,2022-12-13,2022-12-13,On-Time
13178,2023-08-23,2023-08-23,On-Time
13179,2022-11-29,2022-11-29,On-Time
13180,2023-05-12,2023-05-12,On-Time
13181,2023-10-26,2023-10-28,Delayed
13182,2024-08-14,2024-08-14,On-Time
13183,2023-10-20,2023-10-20,On-Time
13184,2024-11-19,2024-11-20,Delayed
13185,2024-10-19,2024-10-19,On-Time
13186,2025-11-28,2025-11-30,Delayed
13187,2024-09-24,2024-09-25,Delayed
13188,2022-07-28,2022-07-28,On-Time
13189,2023-03-24,2023-03-26,Delayed
13190,2022-12-05,2022-12-05,On-Time
13191,2026-01-03,2026-01-05,Delayed
13192,2023-12-12,2023-12-14,Delayed
13193,2025-11-03,2025-11-05,Delayed
13194,2025-03-22,2025-03-23,Delayed
13195,2022-09-23,2022-09-24,Delayed
13196,2024-03-24,2024-03-26,Delayed
13197,2025-02-25,2025-02-27,Delayed
13198,2025-01-09,2025-01-09,On-Time
13199,2022-09-04,2022-09-05,Delayed
13200,2022-05-22,2022-05-22,On-Time
13201,2024-06-06,2024-06-07,Delayed
13202,2022-09-27,2022-09-28,Delayed
13203,2022-02-06,2022-02-06,On-Time
13204,2025-06-19,2025-06-19,On-Time
13205,2022-04-16,2022-04-18,Delayed
13206,2022-10-14,2022-10-16,Delayed
13207,2023-08-31,2023-09-02,Delayed
13208,2023-01-11,2023-01-11,On-Time
13209,2022-08-09,2022-08-10,Delayed
13210,2023-09-10,2023-09-10,On-Time
13211,2022-12-30,2023-01-01,Delayed
13212,2025-05-18,2025-05-19,Delayed
13213,2023-02-23,2023-02-24,Delayed
13214,2023-11-01,2023-11-03,Delayed
13215,2023-10-05,2023-10-06,Delayed
13216,2025-12-09,2025-12-09,On-Time
13217,2022-09-19,2022-09-21,Delayed
13218,2025-05-01,2025-05-02,Delayed
13219,2023-09-24,2023-09-25,Delayed
13220,2025-02-23,2025-02-24,Delayed
13221,2024-11-08,2024-11-08,On-Time
13222,2025-05-09,2025-05-10,Delayed
13223,2023-01-16,2023-01-16,On-Time
13224,2024-03-31,2024-04-01,Delayed
13225,2022-05-10,2022-05-11,Delayed
13226,2024-10-31,2024-11-02,Delayed
13227,2025-04-02,2025-04-02,On-Time
13228,2023-11-22,2023-11-24,Delayed
13229,2023-05-29,2023-05-30,Delayed
13230,2023-07-27,2023-07-27,On-Time
13231,2023-08-17,2023-08-17,On-Time
13232,2022-12-01,2022-12-02,Delayed
13233,2022-02-02,2022-02-03,Delayed
13234,2024-11-20,2024-11-21,Delayed
13235,2024-12-22,2024-12-23,Delayed
13236,2025-05-27,2025-05-27,On-Time
13237,2025-08-22,2025-08-23,Delayed
13238,2023-07-14,2023-07-15,Delayed
13239,2024-01-09,2024-01-09,On-Time
13240,2024-12-20,2024-12-21,Delayed
13241,2023-05-04,2023-05-05,Delayed
13242,2024-10-17,2024-10-18,Delayed
13243,2023-05-05,2023-05-06,Delayed
13244,2023-03-21,2023-03-23,Delayed
13245,2023-05-07,2023-05-08,Delayed
13246,2024-11-16,2024-11-16,On-Time
13247,2022-03-10,2022-03-10,On-Time
13248,2022-07-04,2022-07-04,On-Time
13249,2025-09-18,2025-09-20,Delayed
13250,2023-11-28,2023-11-29,Delayed
13251,2025-12-02,2025-12-03,Delayed
13252,2022-05-03,2022-05-04,Delayed
13253,2022-03-30,2022-03-31,Delayed
13254,2025-06-17,2025-06-18,Delayed
13255,2023-10-21,2023-10-23,Delayed
13256,2023-05-31,2023-06-01,Delayed
13257,2022-11-08,2022-11-10,Delayed
13258,2024-11-21,2024-11-21,On-Time
13259,2022-05-19,2022-05-19,On-Time
13260,2022-07-27,2022-07-28,Delayed
13261,2024-08-22,2024-08-22,On-Time
13262,2025-03-15,2025-03-16,Delayed
13263,2025-04-19,2025-04-20,Delayed
13264,2024-09-30,2024-10-01,Delayed
13265,2024-10-29,2024-10-30,Delayed
13266,2022-10-06,2022-10-07,Delayed
13267,2023-10-22,2023-10-22,On-Time
13268,2025-05-13,2025-05-13,On-Time
13269,2023-07-07,2023-07-07,On-Time
13270,2023-04-14,2023-04-15,Delayed
13271,2023-12-29,2023-12-29,On-Time
13272,2025-11-21,2025-11-21,On-Time
13273,2023-07-24,2023-07-25,Delayed
13274,2022-03-07,2022-03-09,Delayed
13275,2024-05-24,2024-05-24,On-Time
13276,2025-05-15,2025-05-15,On-Time
13277,2023-11-06,2023-11-07,Delayed
13278,2023-04-20,2023-04-21,Delayed
13279,2024-04-25,2024-04-27,Delayed
13280,2025-10-11,2025-10-12,Delayed
13281,2023-01-02,2023-01-03,Delayed
13282,2024-10-27,2024-10-27,On-Time
13283,2024-11-24,2024-11-24,On-Time
13284,2025-05-14,2025-05-14,On-Time
13285,2024-12-09,2024-12-09,On-Time
13286,2023-10-24,2023-10-25,Delayed
13287,2024-05-27,2024-05-28,Delayed
13288,2024-07-12,2024-07-12,On-Time
13289,2024-05-16,2024-05-16,On-Time
13290,2025-11-15,2025-11-17,Delayed
13291,2025-09-19,2025-09-19,On-Time
13292,2024-12-31,2025-01-01,Delayed
13293,2025-09-08,2025-09-10,Delayed
13294,2025-03-21,2025-03-22,Delayed
13295,2023-12-06,2023-12-06,On-Time
13296,2025-11-10,2025-11-12,Delayed
13297,2025-11-09,2025-11-11,Delayed
13298,2024-04-30,2024-05-01,Delayed
13299,2025-12-23,2025-12-24,Delayed
13300,2022-07-10,2022-07-11,Delayed
13301,2024-11-20,2024-11-20,On-Time
13302,2023-07-24,2023-07-25,Delayed
13303,2022-11-10,2022-11-10,On-Time
13304,2025-10-29,2025-10-29,On-Time
13305,2022-01-04,2022-01-05,Delayed
13306,2023-11-19,2023-11-19,On-Time
13307,2024-06-15,2024-06-16,Delayed
13308,2022-06-25,2022-06-26,Delayed
13309,2023-03-07,2023-03-07,On-Time
13310,2025-03-22,2025-03-24,Delayed
13311,2022-02-12,2022-02-14,Delayed
13312,2025-11-10,2025-11-11,Delayed
13313,2025-09-11,2025-09-12,Delayed
13314,2025-09-30,2025-10-01,Delayed
13315,2022-04-05,2022-04-06,Delayed
13316,2024-04-23,2024-04-23,On-Time
13317,2022-11-07,2022-11-09,Delayed
13318,2023-02-08,2023-02-09,Delayed
13319,2024-10-12,2024-10-13,Delayed
13320,2023-04-23,2023-04-25,Delayed
13321,2022-12-01,2022-12-02,Delayed
13322,2022-07-08,2022-07-08,On-Time
13323,2022-04-20,2022-04-20,On-Time
13324,2023-11-20,2023-11-21,Delayed
13325,2023-11-03,2023-11-04,Delayed
13326,2023-10-29,2023-10-30,Delayed
13327,2024-12-21,2024-12-23,Delayed
13328,2024-05-26,2024-05-26,On-Time
13329,2024-12-13,2024-12-13,On-Time
13330,2025-05-29,2025-05-31,Delayed
13331,2025-09-26,2025-09-26,On-Time
13332,2023-07-18,2023-07-18,On-Time
13333,2023-10-12,2023-10-12,On-Time
13334,2023-01-15,2023-01-15,On-Time
13335,2024-04-30,2024-05-01,Delayed
13336,2022-07-24,2022-07-26,Delayed
13337,2025-09-06,2025-09-06,On-Time
13338,2024-05-26,2024-05-26,On-Time
13339,2022-08-22,2022-08-22,On-Time
13340,2025-07-15,2025-07-16,Delayed
13341,2023-09-30,2023-10-01,Delayed
13342,2022-03-16,2022-03-16,On-Time
13343,2025-10-17,2025-10-17,On-Time
13344,2025-11-26,2025-11-26,On-Time
13345,2022-05-03,2022-05-03,On-Time
13346,2024-02-20,2024-02-20,On-Time
13347,2022-06-24,2022-06-24,On-Time
13348,2022-02-20,2022-02-20,On-Time
13349,2022-11-24,2022-11-24,On-Time
13350,2022-09-24,2022-09-24,On-Time
13351,2022-05-25,2022-05-26,Delayed
13352,2024-12-23,2024-12-24,Delayed
13353,2023-11-13,2023-11-14,Delayed
13354,2025-06-20,2025-06-21,Delayed
13355,2023-09-22,2023-09-23,Delayed
13356,2024-10-21,2024-10-22,Delayed
13357,2025-03-05,2025-03-06,Delayed
13358,2022-12-23,2022-12-23,On-Time
13359,2025-07-21,2025-07-22,Delayed
13360,2025-02-04,2025-02-05,Delayed
13361,2023-08-16,2023-08-16,On-Time
13362,2022-02-12,2022-02-13,Delayed
13363,2025-10-01,2025-10-01,On-Time
13364,2023-11-26,2023-11-26,On-Time
13365,2022-12-19,2022-12-19,On-Time
13366,2024-10-09,2024-10-10,Delayed
13367,2025-05-13,2025-05-13,On-Time
13368,2024-12-18,2024-12-20,Delayed
13369,2025-01-23,2025-01-23,On-Time
13370,2025-12-29,2025-12-29,On-Time
13371,2024-05-22,2024-05-22,On-Time
13372,2022-10-26,2022-10-28,Delayed
13373,2024-12-10,2024-12-10,On-Time
13374,2025-12-11,2025-12-13,Delayed
13375,2025-08-06,2025-08-06,On-Time
13376,2024-04-06,2024-04-07,Delayed
13377,2023-09-08,2023-09-09,Delayed
13378,2022-08-24,2022-08-24,On-Time
13379,2022-11-07,2022-11-08,Delayed
13380,2024-09-14,2024-09-14,On-Time
13381,2025-07-10,2025-07-11,Delayed
13382,2022-05-15,2022-05-15,On-Time
13383,2023-04-04,2023-04-04,On-Time
13384,2022-08-11,2022-08-12,Delayed
13385,2025-11-17,2025-11-17,On-Time
13386,2023-04-06,2023-04-06,On-Time
13387,2023-11-02,2023-11-02,On-Time
13388,2024-09-13,2024-09-13,On-Time
13389,2022-09-14,2022-09-14,On-Time
13390,2023-12-26,2023-12-26,On-Time
13391,2025-01-06,2025-01-07,Delayed
13392,2024-12-06,2024-12-07,Delayed
13393,2024-10-15,2024-10-15,On-Time
13394,2025-10-16,2025-10-16,On-Time
13395,2022-08-07,2022-08-09,Delayed
13396,2025-05-05,2025-05-05,On-Time
13397,2025-02-01,2025-02-02,Delayed
13398,2022-11-10,2022-11-11,Delayed
13399,2022-06-24,2022-06-26,Delayed
13400,2023-05-18,2023-05-18,On-Time
13401,2024-03-31,2024-03-31,On-Time
13402,2023-10-26,2023-10-27,Delayed
13403,2022-08-10,2022-08-10,On-Time
13404,2022-12-22,2022-12-23,Delayed
13405,2022-08-28,2022-08-30,Delayed
13406,2024-11-23,2024-11-24,Delayed
13407,2025-04-28,2025-04-29,Delayed
13408,2022-11-14,2022-11-14,On-Time
13409,2023-07-21,2023-07-23,Delayed
13410,2024-06-03,2024-06-03,On-Time
13411,2023-12-11,2023-12-11,On-Time
13412,2024-11-19,2024-11-19,On-Time
13413,2023-12-31,2023-12-31,On-Time
13414,2024-10-13,2024-10-13,On-Time
13415,2024-03-01,2024-03-02,Delayed
13416,2025-04-05,2025-04-05,On-Time
13417,2024-10-25,2024-10-26,Delayed
13418,2023-03-12,2023-03-12,On-Time
13419,2024-10-02,2024-10-02,On-Time
13420,2025-07-13,2025-07-13,On-Time
13421,2023-11-12,2023-11-13,Delayed
13422,2025-09-17,2025-09-18,Delayed
13423,2022-08-28,2022-08-29,Delayed
13424,2025-12-19,2025-12-20,Delayed
13425,2023-10-19,2023-10-20,Delayed
13426,2022-11-11,2022-11-12,Delayed
13427,2025-12-02,2025-12-02,On-Time
13428,2022-10-22,2022-10-22,On-Time
13429,2022-03-14,2022-03-14,On-Time
13430,2025-07-10,2025-07-11,Delayed
13431,2025-08-15,2025-08-17,Delayed
13432,2022-10-30,2022-10-30,On-Time
13433,2023-03-08,2023-03-10,Delayed
13434,2024-10-29,2024-10-29,On-Time
13435,2022-08-30,2022-08-30,On-Time
13436,2023-10-19,2023-10-19,On-Time
13437,2023-07-29,2023-07-29,On-Time
13438,2024-09-27,2024-09-28,Delayed
13439,2025-10-20,2025-10-21,Delayed
13440,2024-12-11,2024-12-12,Delayed
13441,2023-05-19,2023-05-20,Delayed
13442,2022-10-22,2022-10-22,On-Time
13443,2024-10-03,2024-10-05,Delayed
13444,2024-05-27,2024-05-28,Delayed
13445,2023-02-12,2023-02-13,Delayed
13446,2024-10-03,2024-10-03,On-Time
13447,2025-06-30,2025-07-02,Delayed
13448,2024-09-13,2024-09-13,On-Time
13449,2024-09-18,2024-09-18,On-Time
13450,2023-08-21,2023-08-21,On-Time
13451,2024-06-18,2024-06-18,On-Time
13452,2025-09-30,2025-10-02,Delayed
13453,2023-11-09,2023-11-09,On-Time
13454,2023-12-15,2023-12-16,Delayed
13455,2025-12-31,2025-12-31,On-Time
13456,2023-02-09,2023-02-09,On-Time
13457,2024-03-13,2024-03-14,Delayed
13458,2025-08-15,2025-08-17,Delayed
13459,2025-02-08,2025-02-09,Delayed
13460,2025-03-25,2025-03-26,Delayed
13461,2023-12-21,2023-12-23,Delayed
13462,2025-10-07,2025-10-07,On-Time
13463,2025-11-22,2025-11-23,Delayed
13464,2023-05-02,2023-05-04,Delayed
13465,2022-11-19,2022-11-20,Delayed
13466,2022-12-31,2022-12-31,On-Time
13467,2023-10-17,2023-10-18,Delayed
13468,2024-06-21,2024-06-22,Delayed
13469,2024-12-25,2024-12-26,Delayed
13470,2023-10-05,2023-10-05,On-Time
13471,2024-10-17,2024-10-19,Delayed
13472,2022-12-18,2022-12-18,On-Time
13473,2024-10-11,2024-10-12,Delayed
13474,2024-06-23,2024-06-23,On-Time
13475,2023-11-01,2023-11-01,On-Time
13476,2022-06-04,2022-06-06,Delayed
13477,2022-10-09,2022-10-10,Delayed
13478,2025-05-25,2025-05-25,On-Time
13479,2023-04-14,2023-04-15,Delayed
13480,2024-10-22,2024-10-22,On-Time
13481,2025-12-12,2025-12-14,Delayed
13482,2024-10-19,2024-10-19,On-Time
13483,2023-07-10,2023-07-11,Delayed
13484,2025-11-02,2025-11-04,Delayed
13485,2022-10-07,2022-10-07,On-Time
13486,2025-10-20,2025-10-20,On-Time
13487,2025-09-25,2025-09-26,Delayed
13488,2022-07-15,2022-07-16,Delayed
13489,2022-09-28,2022-09-28,On-Time
13490,2025-09-20,2025-09-20,On-Time
13491,2024-09-03,2024-09-04,Delayed
13492,2024-09-19,2024-09-21,Delayed
13493,2025-11-22,2025-11-23,Delayed
13494,2024-09-13,2024-09-13,On-Time
13495,2025-09-28,2025-09-28,On-Time
13496,2025-06-24,2025-06-24,On-Time
13497,2024-12-09,2024-12-09,On-Time
13498,2024-12-04,2024-12-05,Delayed
13499,2022-10-13,2022-10-13,On-Time
13500,2024-11-30,2024-12-01,Delayed
13501,2023-04-24,2023-04-24,On-Time
13502,2025-10-11,2025-10-11,On-Time
13503,2023-11-30,2023-11-30,On-Time
13504,2025-08-26,2025-08-26,On-Time
13505,2024-01-20,2024-01-20,On-Time
13506,2023-03-07,2023-03-09,Delayed
13507,2022-08-18,2022-08-19,Delayed
13508,2023-11-21,2023-11-23,Delayed
13509,2025-01-22,2025-01-23,Delayed
13510,2022-06-13,2022-06-15,Delayed
13511,2023-10-30,2023-10-30,On-Time
13512,2022-12-15,2022-12-15,On-Time
13513,2022-07-15,2022-07-15,On-Time
13514,2023-10-18,2023-10-18,On-Time
13515,2022-09-22,2022-09-24,Delayed
13516,2022-05-24,2022-05-26,Delayed
13517,2023-02-08,2023-02-08,On-Time
13518,2025-11-24,2025-11-25,Delayed
13519,2022-11-02,2022-11-02,On-Time
13520,2025-11-15,2025-11-16,Delayed
13521,2025-08-03,2025-08-03,On-Time
13522,2022-02-10,2022-02-12,Delayed
13523,2024-11-17,2024-11-18,Delayed
13524,2025-10-14,2025-10-14,On-Time
13525,2022-07-20,2022-07-20,On-Time
13526,2023-09-30,2023-09-30,On-Time
13527,2023-07-13,2023-07-14,Delayed
13528,2022-08-29,2022-08-30,Delayed
13529,2024-10-21,2024-10-21,On-Time
13530,2024-10-26,2024-10-26,On-Time
13531,2025-08-24,2025-08-24,On-Time
13532,2024-12-01,2024-12-01,On-Time
13533,2025-10-07,2025-10-07,On-Time
13534,2025-06-04,2025-06-04,On-Time
13535,2024-12-11,2024-12-13,Delayed
13536,2022-11-18,2022-11-19,Delayed
13537,2024-11-20,2024-11-20,On-Time
13538,2023-10-09,2023-10-09,On-Time
13539,2024-04-09,2024-04-09,On-Time
13540,2024-10-31,2024-10-31,On-Time
13541,2025-12-23,2025-12-24,Delayed
13542,2023-09-02,2023-09-04,Delayed
13543,2023-11-22,2023-11-23,Delayed
13544,2023-10-16,2023-10-16,On-Time
13545,2025-04-17,2025-04-19,Delayed
13546,2025-10-29,2025-10-29,On-Time
13547,2023-05-08,2023-05-08,On-Time
13548,2023-07-19,2023-07-20,Delayed
13549,2023-12-19,2023-12-20,Delayed
13550,2022-06-25,2022-06-26,Delayed
13551,2023-01-27,2023-01-28,Delayed
13552,2023-10-15,2023-10-15,On-Time
13553,2022-06-29,2022-07-01,Delayed
13554,2024-12-29,2024-12-31,Delayed
13555,2024-12-29,2024-12-29,On-Time
13556,2023-11-28,2023-11-28,On-Time
13557,2025-10-17,2025-10-17,On-Time
13558,2022-09-10,2022-09-11,Delayed
13559,2022-07-11,2022-07-11,On-Time
13560,2023-12-12,2023-12-14,Delayed
13561,2025-08-30,2025-08-30,On-Time
13562,2025-10-09,2025-10-09,On-Time
13563,2022-12-11,2022-12-11,On-Time
13564,2024-12-05,2024-12-05,On-Time
13565,2025-10-27,2025-10-29,Delayed
13566,2022-06-27,2022-06-28,Delayed
13567,2022-12-13,2022-12-13,On-Time
13568,2023-11-13,2023-11-14,Delayed
13569,2022-10-15,2022-10-15,On-Time
13570,2024-08-15,2024-08-16,Delayed
13571,2024-04-13,2024-04-13,On-Time
13572,2024-06-08,2024-06-08,On-Time
13573,2024-08-18,2024-08-18,On-Time
13574,2025-11-01,2025-11-01,On-Time
13575,2024-12-07,2024-12-07,On-Time
13576,2023-10-06,2023-10-06,On-Time
13577,2023-01-02,2023-01-03,Delayed
13578,2023-05-24,2023-05-24,On-Time
13579,2022-10-01,2022-10-01,On-Time
13580,2025-02-14,2025-02-16,Delayed
13581,2025-11-05,2025-11-05,On-Time
13582,2022-01-09,2022-01-10,Delayed
13583,2022-10-01,2022-10-02,Delayed
13584,2024-11-11,2024-11-11,On-Time
13585,2025-12-15,2025-12-16,Delayed
13586,2023-04-25,2023-04-27,Delayed
13587,2022-01-05,2022-01-05,On-Time
13588,2023-03-11,2023-03-11,On-Time
13589,2025-03-19,2025-03-19,On-Time
13590,2022-06-08,2022-06-08,On-Time
13591,2023-11-15,2023-11-17,Delayed
13592,2022-12-07,2022-12-08,Delayed
13593,2023-01-23,2023-01-24,Delayed
13594,2024-02-19,2024-02-20,Delayed
13595,2025-06-29,2025-07-01,Delayed
13596,2025-03-11,2025-03-13,Delayed
13597,2022-04-24,2022-04-25,Delayed
13598,2024-09-02,2024-09-03,Delayed
13599,2023-12-27,2023-12-29,Delayed
13600,2024-09-07,2024-09-07,On-Time
13601,2023-10-07,2023-10-08,Delayed
13602,2022-10-05,2022-10-06,Delayed
13603,2022-10-01,2022-10-01,On-Time
13604,2023-10-16,2023-10-17,Delayed
13605,2025-05-12,2025-05-12,On-Time
13606,2022-12-27,2022-12-28,Delayed
13607,2025-01-24,2025-01-24,On-Time
13608,2022-09-11,2022-09-13,Delayed
13609,2023-11-29,2023-12-01,Delayed
13610,2022-06-30,2022-07-01,Delayed
13611,2024-10-16,2024-10-16,On-Time
13612,2022-12-26,2022-12-27,Delayed
13613,2022-09-23,2022-09-23,On-Time
13614,2023-03-30,2023-03-30,On-Time
13615,2024-03-29,2024-03-31,Delayed
13616,2022-05-13,2022-05-14,Delayed
13617,2023-08-19,2023-08-19,On-Time
13618,2022-04-28,2022-04-29,Delayed
13619,2024-04-06,2024-04-07,Delayed
13620,2022-02-05,2022-02-05,On-Time
13621,2025-02-15,2025-02-15,On-Time
13622,2023-05-31,2023-06-01,Delayed
13623,2025-08-10,2025-08-10,On-Time
13624,2022-11-20,2022-11-21,Delayed
13625,2022-09-29,2022-09-29,On-Time
13626,2025-12-12,2025-12-12,On-Time
13627,2025-04-18,2025-04-19,Delayed
13628,2023-01-03,2023-01-04,Delayed
13629,2022-10-13,2022-10-14,Delayed
13630,2022-09-06,2022-09-06,On-Time
13631,2022-02-13,2022-02-14,Delayed
13632,2025-06-06,2025-06-07,Delayed
13633,2025-07-11,2025-07-11,On-Time
13634,2023-07-31,2023-08-01,Delayed
13635,2024-07-01,2024-07-01,On-Time
13636,2022-11-16,2022-11-17,Delayed
13637,2024-12-22,2024-12-22,On-Time
13638,2022-11-06,2022-11-07,Delayed
13639,2024-12-19,2024-12-20,Delayed
13640,2024-11-02,2024-11-03,Delayed
13641,2025-10-27,2025-10-29,Delayed
13642,2025-08-03,2025-08-04,Delayed
13643,2022-12-20,2022-12-21,Delayed
13644,2024-10-09,2024-10-09,On-Time
13645,2023-12-29,2023-12-30,Delayed
13646,2025-11-08,2025-11-09,Delayed
13647,2022-10-06,2022-10-07,Delayed
13648,2024-10-24,2024-10-24,On-Time
13649,2024-05-20,2024-05-21,Delayed
13650,2022-08-01,2022-08-01,On-Time
13651,2023-06-28,2023-06-30,Delayed
13652,2023-02-13,2023-02-13,On-Time
13653,2022-07-09,2022-07-09,On-Time
13654,2025-12-24,2025-12-26,Delayed
13655,2022-12-07,2022-12-07,On-Time
13656,2025-01-20,2025-01-22,Delayed
13657,2025-08-27,2025-08-27,On-Time
13658,2022-12-06,2022-12-07,Delayed
13659,2023-10-19,2023-10-19,On-Time
13660,2025-04-11,2025-04-12,Delayed
13661,2023-11-11,2023-11-11,On-Time
13662,2025-05-23,2025-05-24,Delayed
13663,2023-11-25,2023-11-26,Delayed
13664,2025-09-25,2025-09-27,Delayed
13665,2025-11-13,2025-11-14,Delayed
13666,2025-08-13,2025-08-14,Delayed
13667,2023-04-14,2023-04-15,Delayed
13668,2024-10-26,2024-10-27,Delayed
13669,2022-10-31,2022-10-31,On-Time
13670,2022-03-20,2022-03-21,Delayed
13671,2025-06-08,2025-06-08,On-Time
13672,2022-12-12,2022-12-13,Delayed
13673,2023-11-17,2023-11-17,On-Time
13674,2023-05-02,2023-05-03,Delayed
13675,2023-01-18,2023-01-19,Delayed
13676,2025-10-25,2025-10-26,Delayed
13677,2022-12-31,2023-01-01,Delayed
13678,2023-08-18,2023-08-20,Delayed
13679,2023-10-27,2023-10-27,On-Time
13680,2025-02-11,2025-02-11,On-Time
13681,2023-11-14,2023-11-14,On-Time
13682,2023-12-20,2023-12-20,On-Time
13683,2023-03-01,2023-03-03,Delayed
13684,2023-09-19,2023-09-19,On-Time
13685,2023-10-24,2023-10-26,Delayed
13686,2022-09-19,2022-09-20,Delayed
13687,2024-05-04,2024-05-05,Delayed
13688,2022-12-25,2022-12-27,Delayed
13689,2024-12-31,2025-01-01,Delayed
13690,2023-11-19,2023-11-20,Delayed
13691,2024-04-14,2024-04-15,Delayed
13692,2025-10-16,2025-10-17,Delayed
13693,2023-02-15,2023-02-16,Delayed
13694,2025-06-01,2025-06-02,Delayed
13695,2024-03-09,2024-03-11,Delayed
13696,2022-07-29,2022-07-31,Delayed
13697,2025-11-08,2025-11-09,Delayed
13698,2024-10-08,2024-10-08,On-Time
13699,2022-10-17,2022-10-18,Delayed
13700,2024-06-01,2024-06-01,On-Time
13701,2024-12-11,2024-12-11,On-Time
13702,2025-05-29,2025-05-29,On-Time
13703,2023-10-20,2023-10-21,Delayed
13704,2022-10-31,2022-10-31,On-Time
13705,2024-06-03,2024-06-05,Delayed
13706,2023-04-15,2023-04-15,On-Time
13707,2025-08-06,2025-08-07,Delayed
13708,2023-03-18,2023-03-19,Delayed
13709,2022-08-10,2022-08-11,Delayed
13710,2023-03-31,2023-03-31,On-Time
13711,2022-03-12,2022-03-13,Delayed
13712,2023-09-26,2023-09-26,On-Time
13713,2023-11-21,2023-11-21,On-Time
13714,2025-08-14,2025-08-15,Delayed
13715,2023-06-14,2023-06-16,Delayed
13716,2025-11-17,2025-11-17,On-Time
13717,2024-09-18,2024-09-18,On-Time
13718,2025-07-10,2025-07-12,Delayed
13719,2023-06-15,2023-06-16,Delayed
13720,2025-05-13,2025-05-13,On-Time
13721,2022-01-18,2022-01-20,Delayed
13722,2025-12-26,2025-12-28,Delayed
13723,2024-02-28,2024-02-29,Delayed
13724,2025-07-25,2025-07-27,Delayed
13725,2024-11-27,2024-11-29,Delayed
13726,2022-04-05,2022-04-05,On-Time
13727,2023-12-08,2023-12-09,Delayed
13728,2024-10-14,2024-10-14,On-Time
13729,2023-12-11,2023-12-12,Delayed
13730,2025-05-26,2025-05-26,On-Time
13731,2023-12-31,2024-01-01,Delayed
13732,2024-07-02,2024-07-02,On-Time
13733,2025-01-19,2025-01-20,Delayed
13734,2023-05-15,2023-05-15,On-Time
13735,2024-08-24,2024-08-26,Delayed
13736,2023-06-10,2023-06-12,Delayed
13737,2023-07-10,2023-07-10,On-Time
13738,2025-03-08,2025-03-09,Delayed
13739,2025-01-15,2025-01-15,On-Time
13740,2025-04-18,2025-04-20,Delayed
13741,2022-09-21,2022-09-22,Delayed
13742,2022-07-13,2022-07-15,Delayed
13743,2024-07-12,2024-07-13,Delayed
13744,2022-04-27,2022-04-27,On-Time
13745,2025-06-13,2025-06-14,Delayed
13746,2022-11-28,2022-11-28,On-Time
13747,2023-09-28,2023-09-29,Delayed
13748,2024-08-31,2024-09-02,Delayed
13749,2024-12-28,2024-12-28,On-Time
13750,2025-06-16,2025-06-16,On-Time
13751,2022-12-19,2022-12-19,On-Time
13752,2022-07-18,2022-07-19,Delayed
13753,2025-05-18,2025-05-18,On-Time
