order_item_id,return_reason,return_date,refund_amount
33155,No Longer Needed,2022-12-12,3881.736
33161,Wrong Item,2024-06-23,1897.5420000000001
33162,No Longer Needed,2022-05-10,274.98600000000005
33163,No Longer Needed,2022-05-18,800.6220000000001
33166,Wrong Item,2024-04-14,978.3989999999999
33167,Wrong Item,2022-08-19,2075.7780000000002
33168,Wrong Item,2022-08-16,4172.769
33169,Wrong Item,2024-12-25,1488.348
33170,Damaged,2024-12-31,1152.441
33173,Damaged,2022-10-12,3069.4770000000003
33174,Damaged,2022-10-12,1523.556
33176,Damaged,2024-02-16,3135.969
33185,Wrong Item,2024-02-05,3116.025
33186,Damaged,2024-02-08,3186.486
33188,No Longer Needed,2022-11-16,371.709
33189,Wrong Item,2022-11-15,2982.8340000000003
33192,Wrong Item,2025-01-06,1893.087
33195,No Longer Needed,2025-10-25,2436.489
33199,Wrong Item,2023-09-27,2450.106
33202,Damaged,2023-12-01,1324.386
33206,No Longer Needed,2023-01-29,2909.493
33207,No Longer Needed,2023-02-01,767.3580000000001
33209,Damaged,2022-11-29,3798.9
33215,Damaged,2024-05-30,2221.794
33217,Damaged,2025-03-05,3285.288
33218,Damaged,2025-03-06,2257.731
33219,Damaged,2024-10-31,1362.726
33220,Damaged,2024-03-21,127.8
33221,Damaged,2024-10-08,1302.831
33223,Damaged,2025-07-25,337.653
33230,Wrong Item,2024-07-30,1115.028
33231,Wrong Item,2025-12-17,2893.6710000000003
33234,Damaged,2023-12-02,2688.516
33237,No Longer Needed,2022-04-20,518.112
33240,No Longer Needed,2025-12-29,1235.3850000000002
33244,No Longer Needed,2022-09-30,3434.733
33245,Wrong Item,2022-10-04,2489.445
33246,Damaged,2024-10-30,2338.074
33250,Damaged,2022-07-12,2536.731
33251,No Longer Needed,2022-08-14,3189.195
33262,Wrong Item,2024-12-28,95.193
33263,No Longer Needed,2025-01-01,2546.451
33264,No Longer Needed,2024-12-29,2151.702
33269,Wrong Item,2026-01-06,3384.945
33274,No Longer Needed,2022-06-10,918.477
33275,No Longer Needed,2025-05-11,2586.3840000000005
33276,Damaged,2025-05-13,307.818
33282,No Longer Needed,2022-12-25,1526.913
33284,Damaged,2022-10-23,777.276
33288,Wrong Item,2022-12-26,3237.957
33289,No Longer Needed,2022-12-27,1309.212
33292,Wrong Item,2022-08-10,1786.158
33294,Wrong Item,2025-06-16,142.506
33297,Wrong Item,2025-02-18,2373.696
33301,Damaged,2024-06-15,2446.515
33303,Damaged,2025-02-19,2719.3770000000004
33304,No Longer Needed,2025-08-14,2964.195
33312,Wrong Item,2024-02-22,1352.502
33314,Wrong Item,2024-07-01,2357.559
33318,Wrong Item,2024-01-21,2034.171
33321,Wrong Item,2024-04-16,2484.7200000000003
33322,Wrong Item,2024-11-13,2001.447
33325,No Longer Needed,2022-09-17,4073.2019999999998
33326,Damaged,2022-09-15,2672.838
33328,No Longer Needed,2023-11-01,374.346
33338,Damaged,2023-11-25,2573.226
33342,Wrong Item,2023-10-20,1631.007
33345,Wrong Item,2023-04-02,3156.471
33347,Damaged,2022-11-22,232.53300000000002
33351,Wrong Item,2025-09-16,1981.1520000000003
33352,No Longer Needed,2023-12-07,1374.0120000000002
33354,Damaged,2022-10-17,524.367
33359,Wrong Item,2025-09-26,2003.058
33369,No Longer Needed,2022-04-15,1537.416
33373,Damaged,2025-11-05,4216.725
33378,Wrong Item,2025-12-24,2001.051
33382,Wrong Item,2023-09-28,1696.923
33383,Damaged,2025-09-14,393.327
33386,No Longer Needed,2023-11-01,3953.457
33387,Wrong Item,2023-10-27,2460.897
33390,Wrong Item,2024-11-11,216.315
33391,No Longer Needed,2022-07-19,3936.3120000000004
33392,No Longer Needed,2022-07-24,3086.442
33393,Wrong Item,2022-07-25,2021.8590000000002
33394,No Longer Needed,2023-10-10,3689.2349999999997
33398,No Longer Needed,2023-09-15,1214.829
33399,Damaged,2025-05-05,2183.481
33400,No Longer Needed,2022-10-23,1532.2140000000002
33402,Wrong Item,2023-06-19,1314.954
33405,No Longer Needed,2023-06-24,2998.485
33409,Wrong Item,2023-07-03,710.4689999999999
33412,Wrong Item,2024-07-11,3218.8590000000004
33416,No Longer Needed,2023-01-03,2011.797
33417,No Longer Needed,2022-12-31,2482.065
33418,No Longer Needed,2023-01-03,2632.725
33421,Wrong Item,2024-10-27,995.859
33422,Wrong Item,2025-08-11,1551.528
33425,No Longer Needed,2024-09-05,2952.324
33430,Damaged,2023-12-17,3073.248
33432,Wrong Item,2022-11-28,1970.883
33439,Wrong Item,2025-11-19,2593.26
33445,No Longer Needed,2024-05-17,2323.3950000000004
33456,No Longer Needed,2024-09-17,4149.900000000001
33457,Damaged,2024-09-10,1086.03
33459,Damaged,2022-06-06,1631.295
33464,No Longer Needed,2022-12-21,1005.588
33465,No Longer Needed,2025-07-14,899.379
33472,No Longer Needed,2024-04-22,2917.8630000000003
33473,Wrong Item,2024-09-18,2451.375
33475,Damaged,2022-11-03,329.607
33476,No Longer Needed,2022-06-26,1346.3100000000002
33477,Wrong Item,2022-06-18,2514.726
33481,Wrong Item,2023-08-03,440.1
33482,Damaged,2022-01-26,733.59
33483,No Longer Needed,2022-01-19,3627.6479999999997
33486,Damaged,2024-05-10,896.7330000000001
33488,Wrong Item,2024-08-15,999.693
33491,Wrong Item,2023-10-18,203.598
33497,No Longer Needed,2023-12-17,2254.9950000000003
33500,No Longer Needed,2022-09-26,2289.6090000000004
33507,Damaged,2022-10-06,3411.603
33510,Wrong Item,2025-06-03,1726.011
33511,Damaged,2025-06-02,671.7330000000001
33515,No Longer Needed,2023-10-15,1861.6590000000003
33521,Damaged,2023-10-12,3084.813
33526,No Longer Needed,2023-04-21,3410.9280000000003
33528,Damaged,2022-06-28,1901.376
33529,Wrong Item,2024-11-15,3016.215
33532,No Longer Needed,2023-12-22,2138.0130000000004
33534,No Longer Needed,2023-12-23,2384.217
33538,Damaged,2024-09-09,1172.4750000000001
33540,No Longer Needed,2024-11-01,534.825
33542,Wrong Item,2024-10-07,313.75800000000004
33544,Wrong Item,2023-01-02,2317.6710000000003
33546,Wrong Item,2023-12-26,2780.154
33547,No Longer Needed,2025-08-03,3425.202
33553,Wrong Item,2025-11-30,575.793
33554,Damaged,2025-11-27,330.786
33559,No Longer Needed,2023-10-11,1560.0690000000002
33561,Damaged,2023-05-01,2706.507
33562,No Longer Needed,2024-06-18,1215.7649999999999
33564,Wrong Item,2025-01-16,742.2660000000001
33572,Damaged,2025-04-23,2327.0130000000004
33574,Wrong Item,2022-07-15,726.318
33578,Damaged,2024-11-19,3590.964
33587,Wrong Item,2025-09-19,1809.108
33589,Damaged,2025-01-02,238.941
33590,Damaged,2024-12-31,1886.6520000000003
33591,Damaged,2024-12-28,1711.107
33592,No Longer Needed,2023-06-01,2358.873
33594,Wrong Item,2023-06-01,2491.677
33596,No Longer Needed,2022-01-09,2206.35
33597,Wrong Item,2023-03-06,2740.7340000000004
33600,No Longer Needed,2025-08-07,3150.108
33602,Wrong Item,2022-04-29,1318.743
33606,Damaged,2025-08-21,3486.789
33609,Damaged,2022-10-13,1094.337
33612,No Longer Needed,2025-08-20,300.204
33618,Damaged,2023-08-25,757.008
33624,Wrong Item,2023-05-28,805.644
33625,Damaged,2023-06-05,1811.052
33626,Damaged,2024-06-21,1022.481
33627,No Longer Needed,2024-01-25,2133.7560000000003
33628,Damaged,2022-05-09,3120.912
33629,No Longer Needed,2025-10-27,1303.2
33633,Damaged,2025-07-11,1410.183
33640,No Longer Needed,2023-08-31,506.87100000000004
33642,Wrong Item,2023-01-11,248.976
33646,Damaged,2023-08-30,277.551
33649,No Longer Needed,2022-06-23,2611.0170000000003
33652,No Longer Needed,2023-08-20,2181.5280000000002
33654,Wrong Item,2022-11-21,1208.511
33661,No Longer Needed,2023-12-09,1792.431
33665,Damaged,2024-05-22,737.991
33666,Damaged,2024-05-21,2479.05
33667,No Longer Needed,2024-09-26,2544.129
33670,Wrong Item,2023-09-18,2277.117
33677,Wrong Item,2024-10-15,922.275
33678,No Longer Needed,2024-10-14,3439.5119999999997
33696,Damaged,2023-05-28,3626.6490000000003
33697,Damaged,2023-05-26,2894.787
33698,Damaged,2025-01-06,1585.134
33702,Wrong Item,2022-08-25,204.201
33705,No Longer Needed,2025-07-01,2963.952
33706,Wrong Item,2023-12-06,2530.404
33712,No Longer Needed,2023-07-05,1395.018
33714,No Longer Needed,2025-07-18,1453.086
33718,Damaged,2025-09-21,2743.164
33723,Damaged,2025-06-15,3248.739
33731,Wrong Item,2022-09-20,2413.062
33733,No Longer Needed,2023-12-28,321.75
33740,Wrong Item,2023-11-28,348.615
33741,No Longer Needed,2023-07-09,1717.038
33742,Wrong Item,2023-07-15,2477.025
33744,Wrong Item,2023-07-01,3005.361
33745,No Longer Needed,2023-04-19,428.337
33747,Wrong Item,2025-08-13,2027.007
33748,Damaged,2022-10-28,4004.0730000000003
33749,Damaged,2022-11-03,1194.741
33752,Wrong Item,2022-06-18,1905.4350000000002
33753,No Longer Needed,2022-06-18,1873.7820000000002
33754,No Longer Needed,2024-07-26,2760.426
33756,No Longer Needed,2023-12-06,3171.537
33757,No Longer Needed,2022-12-17,1024.956
33761,No Longer Needed,2025-09-10,676.764
33762,Damaged,2023-12-26,2116.89
33769,Damaged,2025-01-13,1503.2250000000001
33774,No Longer Needed,2023-10-03,1702.359
33780,Wrong Item,2025-12-21,1111.365
33784,Damaged,2025-04-09,2125.008
33785,Wrong Item,2025-05-20,560.916
33788,Wrong Item,2025-08-07,2002.887
33789,No Longer Needed,2022-09-05,3459.879
33791,No Longer Needed,2022-09-02,1622.106
33792,Damaged,2024-11-11,629.6039999999999
33793,Wrong Item,2024-11-08,1355.6879999999999
33795,Damaged,2022-05-27,1121.175
33797,No Longer Needed,2022-05-29,92.01599999999999
33802,Wrong Item,2025-11-27,3192.219
33803,Wrong Item,2025-07-30,331.78499999999997
33806,No Longer Needed,2023-10-01,2661.516
33809,Damaged,2023-10-27,1849.932
33812,Wrong Item,2025-06-27,3268.35
33814,Damaged,2024-11-02,2971.737
33819,No Longer Needed,2023-09-05,2237.949
33821,Damaged,2025-03-31,2257.4880000000003
33824,Wrong Item,2024-06-18,2527.254
33832,Damaged,2025-10-26,3557.844
33833,No Longer Needed,2025-05-05,2606.967
33834,Wrong Item,2025-04-30,3152.088
33836,Damaged,2024-12-28,2322.342
33840,No Longer Needed,2022-11-11,710.262
33845,Damaged,2025-01-01,164.007
33850,Damaged,2023-04-26,393.48
33851,No Longer Needed,2022-10-17,2284.8030000000003
33853,Damaged,2024-11-16,2867.139
33855,Wrong Item,2024-01-12,2089.9170000000004
33858,Wrong Item,2024-11-12,1580.472
33862,No Longer Needed,2024-11-21,2856.5640000000003
33865,Wrong Item,2023-05-30,2321.829
33868,No Longer Needed,2025-09-24,593.451
33870,Wrong Item,2024-08-08,1081.989
33872,No Longer Needed,2022-11-15,4127.139
33877,No Longer Needed,2023-06-14,4031.001
33880,Wrong Item,2024-10-15,2549.475
33884,Wrong Item,2025-07-30,2962.458
33885,Wrong Item,2025-11-20,1081.539
33887,No Longer Needed,2025-11-21,130.185
33888,No Longer Needed,2025-10-11,2650.248
33890,No Longer Needed,2023-04-21,4128.885
33891,Wrong Item,2022-03-01,324.045
33899,Damaged,2023-04-10,2859.0299999999997
33901,Damaged,2022-01-17,3624.354
33903,No Longer Needed,2022-01-13,1030.8690000000001
33907,No Longer Needed,2024-09-21,287.77500000000003
33919,No Longer Needed,2022-09-28,3870.4590000000003
33920,No Longer Needed,2024-08-21,2740.437
33924,Wrong Item,2024-12-28,1278.432
33929,Damaged,2023-03-22,2693.61
33930,Damaged,2022-11-02,2414.223
33931,Wrong Item,2025-09-26,1935.9990000000003
33935,Damaged,2022-05-02,3153.5640000000003
33937,Damaged,2023-12-28,810.522
33938,Damaged,2025-05-11,2659.9049999999997
33939,Wrong Item,2025-05-06,4350.555
33944,Wrong Item,2024-09-24,3151.5840000000003
33945,Damaged,2024-09-24,356.61600000000004
33949,Damaged,2023-11-18,271.935
33950,No Longer Needed,2022-08-03,541.845
33952,Wrong Item,2025-04-18,3744.864
33955,Damaged,2023-07-28,1856.853
33956,Damaged,2025-12-09,1984.0320000000002
33959,No Longer Needed,2025-12-29,1195.353
33960,Damaged,2025-12-28,2880.09
33964,Wrong Item,2023-11-19,3765.078
33972,No Longer Needed,2023-10-27,1328.184
33975,Wrong Item,2025-06-02,2754.4500000000003
33981,No Longer Needed,2023-12-26,1388.6100000000001
33982,Wrong Item,2022-06-18,417.771
33985,Wrong Item,2023-11-16,1672.308
33986,Damaged,2023-11-14,1606.2030000000002
33988,Wrong Item,2025-02-24,3894.975
33990,Damaged,2023-04-12,1621.539
33999,Damaged,2023-10-08,2196.09
34006,No Longer Needed,2023-03-17,1352.916
34008,Damaged,2023-01-07,3352.554
34013,No Longer Needed,2022-11-04,2907.1530000000002
34016,Wrong Item,2025-05-24,2174.2200000000003
34020,No Longer Needed,2024-06-13,2450.007
34027,Damaged,2023-06-23,1522.332
34028,Damaged,2023-06-22,3115.8630000000003
34032,No Longer Needed,2024-01-21,1952.5590000000002
34041,No Longer Needed,2025-10-11,2277.891
34042,Wrong Item,2025-10-07,591.2460000000001
34049,No Longer Needed,2023-04-16,2428.092
34050,Wrong Item,2023-04-19,2813.5530000000003
34057,Damaged,2023-10-27,1860.147
34061,No Longer Needed,2025-11-25,1235.16
34070,Wrong Item,2025-09-13,3255.9210000000003
34083,Wrong Item,2025-11-24,1902.087
34085,Wrong Item,2022-10-13,2469.897
34088,Damaged,2023-09-18,3920.661
34090,Wrong Item,2024-07-13,1693.8
34099,Wrong Item,2024-05-22,1715.2649999999999
34101,Wrong Item,2025-02-12,2783.1600000000003
34102,No Longer Needed,2025-02-09,1929.519
34104,Damaged,2025-12-31,1997.307
34106,Wrong Item,2024-08-13,3269.4840000000004
34110,No Longer Needed,2023-03-01,3138.723
34117,Damaged,2024-03-27,1545.084
34120,No Longer Needed,2025-06-02,3724.056
34121,Damaged,2025-05-30,1615.419
34125,No Longer Needed,2024-10-18,2333.457
34126,Wrong Item,2023-09-30,1182.303
34128,No Longer Needed,2025-09-10,972.3059999999999
34129,Wrong Item,2025-09-08,3063.447
34132,Wrong Item,2025-09-19,2386.521
34134,No Longer Needed,2025-05-12,2149.794
34135,No Longer Needed,2025-05-11,526.932
34137,Damaged,2023-11-25,1886.454
34140,Wrong Item,2024-12-13,1464.228
34147,Wrong Item,2025-01-24,2080.026
34150,Wrong Item,2023-04-15,3655.323
34151,Damaged,2023-04-19,3791.547
34157,Wrong Item,2022-07-24,289.062
34161,Wrong Item,2023-08-21,3042.882
34162,No Longer Needed,2023-10-11,406.61100000000005
34163,Damaged,2023-10-13,2938.419
34164,Damaged,2022-01-21,1685.016
34165,Damaged,2023-08-31,678.267
34170,No Longer Needed,2023-12-22,1720.152
34172,Damaged,2022-05-28,81.792
34175,No Longer Needed,2024-09-16,1726.5420000000001
34177,Wrong Item,2025-09-13,3079.755
34180,Wrong Item,2022-11-24,1411.974
34182,Damaged,2022-11-30,3584.277
34187,Wrong Item,2023-02-05,2336.868
34189,Wrong Item,2023-03-14,3722.103
34194,Damaged,2024-12-27,3137.733
34196,Damaged,2024-12-24,2470.6890000000003
34202,Damaged,2022-05-19,2207.9880000000003
34205,No Longer Needed,2024-12-14,3502.107
34206,Damaged,2023-09-17,3556.872
34210,Wrong Item,2023-08-21,1857.4020000000003
34211,Damaged,2023-08-17,2003.7060000000001
34213,Damaged,2023-03-25,2988.6479999999997
34219,Wrong Item,2023-11-10,1987.155
34221,No Longer Needed,2022-12-28,265.81500000000005
34222,No Longer Needed,2022-12-29,3202.8840000000005
34226,Damaged,2023-05-14,1382.085
34227,Wrong Item,2024-03-22,3171.996
34228,Damaged,2025-04-21,1881.369
34233,Wrong Item,2022-03-31,1971.783
34234,Damaged,2022-04-01,1987.5420000000001
34236,Damaged,2023-12-05,2658.087
34239,Wrong Item,2022-10-15,148.04100000000003
34240,Damaged,2022-10-19,2220.354
34242,No Longer Needed,2022-04-19,372.33
34251,Damaged,2022-06-14,1678.941
34261,Damaged,2024-12-27,1452.573
34262,No Longer Needed,2024-12-29,2230.533
34264,Wrong Item,2025-09-04,2891.628
34265,Wrong Item,2025-09-04,522.234
34270,Damaged,2023-12-19,1633.851
34271,No Longer Needed,2022-12-17,3497.382
34276,Damaged,2023-11-15,216.61200000000002
34277,Wrong Item,2023-11-14,2552.8590000000004
34283,No Longer Needed,2025-10-30,574.4970000000001
34287,Wrong Item,2025-06-26,1873.4130000000002
34289,Damaged,2023-02-23,1055.394
34293,Damaged,2022-11-07,1739.718
34295,Damaged,2025-10-23,246.429
34296,Damaged,2023-07-08,1023.5160000000001
34301,Damaged,2022-09-26,3117.924
34303,Wrong Item,2022-09-19,3009.411
34306,Wrong Item,2023-04-26,648.207
34307,Wrong Item,2023-04-20,653.8140000000001
34308,Damaged,2025-12-31,2504.3759999999997
34310,No Longer Needed,2025-02-16,1293.804
34316,Wrong Item,2022-09-09,2555.487
34317,Wrong Item,2023-12-05,1169.181
34327,No Longer Needed,2025-04-27,3196.809
34331,Wrong Item,2025-07-02,3263.1659999999997
34336,Wrong Item,2024-11-10,863.7210000000001
34337,No Longer Needed,2024-11-14,2568.2670000000003
34342,No Longer Needed,2022-06-04,650.7090000000001
34344,Wrong Item,2024-12-17,3117.8070000000002
34345,No Longer Needed,2024-10-26,1301.337
34347,Wrong Item,2023-03-21,2474.982
34349,No Longer Needed,2024-06-03,2860.2090000000003
34353,Damaged,2022-03-26,1946.4119999999998
34355,No Longer Needed,2022-03-31,1290.654
34357,Damaged,2025-05-29,3032.937
34367,Damaged,2023-08-15,2358.7380000000003
34369,No Longer Needed,2023-08-10,3615.6240000000003
34371,No Longer Needed,2023-01-12,2141.8740000000003
34375,No Longer Needed,2023-12-26,2789.1090000000004
34378,Wrong Item,2025-06-21,1152.153
34379,No Longer Needed,2025-06-19,518.526
34380,Wrong Item,2025-06-21,1781.2440000000001
34381,Damaged,2022-10-10,407.385
34382,No Longer Needed,2022-10-07,2166.561
34383,No Longer Needed,2024-04-18,748.845
34387,Wrong Item,2023-06-20,2432.565
34388,Wrong Item,2023-06-24,1899.675
34390,Damaged,2025-12-29,411.91200000000003
34395,Wrong Item,2024-06-19,2153.052
34396,No Longer Needed,2025-09-21,157.932
34400,Wrong Item,2022-10-31,3504.735
34401,No Longer Needed,2022-11-03,871.803
34406,Wrong Item,2024-09-08,1435.6260000000002
34410,Wrong Item,2022-01-04,2650.923
34411,No Longer Needed,2024-03-16,2570.355
34412,No Longer Needed,2024-03-22,3177.522
34416,Wrong Item,2023-12-27,865.404
34418,No Longer Needed,2023-03-17,3721.644
34421,Wrong Item,2024-07-21,265.869
34422,Wrong Item,2024-07-19,1156.0140000000001
34426,Wrong Item,2024-06-09,3549.96
34430,No Longer Needed,2024-11-04,1325.016
34431,No Longer Needed,2023-02-21,1669.077
34433,Damaged,2024-05-01,2707.623
34439,No Longer Needed,2022-09-13,2727.891
34440,Wrong Item,2024-01-11,2675.565
34442,Damaged,2024-01-07,2270.1240000000003
34445,Wrong Item,2024-08-17,3149.694
34448,No Longer Needed,2023-09-29,1142.577
34449,Damaged,2023-10-07,3009.141
34451,Damaged,2025-03-27,426.56399999999996
34454,Wrong Item,2023-11-20,603.1619999999999
34456,No Longer Needed,2023-06-09,248.39100000000002
34457,No Longer Needed,2023-06-11,1586.754
34459,Damaged,2022-06-19,2220.201
34462,Damaged,2025-10-26,2149.7670000000003
34464,Damaged,2024-06-20,426.57300000000004
34465,No Longer Needed,2024-06-15,2691.747
34469,No Longer Needed,2024-11-11,2474.955
34473,Wrong Item,2023-09-18,647.0369999999999
34474,Wrong Item,2023-09-19,3282.7590000000005
34475,No Longer Needed,2022-11-24,2273.121
34480,Wrong Item,2023-08-17,2992.986
34483,Damaged,2022-07-21,506.547
34489,Damaged,2023-11-06,643.761
34495,No Longer Needed,2024-03-11,2327.454
34498,No Longer Needed,2023-05-19,2015.262
34501,Wrong Item,2024-09-21,2006.7299999999998
34502,Damaged,2024-09-22,1995.8670000000002
34508,Wrong Item,2025-12-11,1101.87
34509,No Longer Needed,2025-12-12,1373.616
34510,Damaged,2025-12-18,853.677
34514,No Longer Needed,2022-12-27,1054.3500000000001
34518,No Longer Needed,2022-09-28,1237.6260000000002
34519,No Longer Needed,2022-09-25,586.7460000000001
34520,Wrong Item,2022-09-26,2280.2850000000003
34523,Wrong Item,2025-10-18,928.845
34525,Damaged,2025-10-10,3582.729
34535,Damaged,2022-01-10,3434.481
34536,No Longer Needed,2022-01-09,3426.588
34537,Wrong Item,2024-07-21,3783.6450000000004
34540,No Longer Needed,2023-08-09,3377.4840000000004
34541,No Longer Needed,2023-08-09,3569.5530000000003
34542,No Longer Needed,2023-08-11,2908.5750000000003
34546,Wrong Item,2025-12-01,3641.202
34551,Wrong Item,2022-07-19,545.3820000000001
34553,Wrong Item,2023-10-25,2158.191
34559,Damaged,2023-10-19,1909.5659999999998
34565,Damaged,2024-10-30,1850.886
34567,No Longer Needed,2023-03-05,3216.366
34568,Wrong Item,2023-03-09,2306.223
34578,Wrong Item,2023-12-07,3139.974
34582,Wrong Item,2022-11-06,2613.9060000000004
34584,No Longer Needed,2022-11-07,1922.949
34585,Damaged,2025-11-16,2801.646
34586,No Longer Needed,2022-12-30,2186.838
34588,No Longer Needed,2023-12-03,2013.633
34591,No Longer Needed,2024-08-03,1402.056
34592,Wrong Item,2024-08-04,3063.708
34596,No Longer Needed,2022-03-28,2443.212
34597,Wrong Item,2025-12-04,3277.125
34603,Wrong Item,2022-10-18,2671.8840000000005
34604,No Longer Needed,2023-01-31,1717.677
34605,No Longer Needed,2024-07-15,203.57999999999998
34606,No Longer Needed,2024-07-18,3187.179
34607,Damaged,2024-07-16,1907.7299999999998
34610,Damaged,2025-01-12,1822.392
34611,Damaged,2024-09-30,1376.6399999999999
